hours_studied,chapters_completed,mock_tests_attended,pass
5.85091512356993,0,5,0
3.066047713741574,6,3,1
4.90457728771604,0,5,1
4.992794921818863,10,3,1
2.6832706216149145,8,4,1
8.006796603534301,10,3,1
6.7547245811513426,10,0,0
4.558071652340672,0,5,1
5.053771677989062,4,0,0
5.416765615895105,6,3,0
0.9165302631514187,2,2,0
4.5056452349588065,8,2,0
3.6360315040044027,7,2,0
2.996759980210169,2,5,0
4.43779941422809,4,1,1
8.595373053699046,6,4,1
6.28168572253402,11,3,1
3.8576420204344064,3,1,0
6.145165562712317,4,2,0
7.798710873172004,2,3,1
6.849267365825538,8,1,1
5.119260739840349,9,0,0
3.706126444588852,8,2,1
6.39644662722718,6,1,1
5.786970770843499,9,5,1
6.790386440055465,1,0,0
6.270343603363939,6,2,1
7.09910543063867,6,4,1
3.9295295768788643,10,2,1
7.634788131268651,4,5,1
5.395199209384799,8,4,1
9.150521745250531,11,4,1
3.6216243638208643,10,4,1
8.4719276063305,2,3,1
5.395821566925296,3,3,1
3.6971639927711033,0,4,0
4.032228331891357,5,0,0
4.3593053836113596,3,4,1
5.848331892803833,0,1,1
6.0456709760709995,1,4,0
3.852599992122842,2,3,1
4.951290815478035,8,3,1
9.284540717223727,7,1,1
8.455086340201422,6,1,1
5.872647339348064,10,2,1
5.076006956336401,11,0,1
5.240062653436523,3,0,0
6.227035945460833,0,0,0
2.954414869603189,7,5,1
4.48524692515331,3,3,1
1.662831852244821,2,0,0
5.798446245210559,8,2,0
6.294391879405482,9,2,1
4.033627075401252,3,0,0
8.147973526580065,3,1,0
2.5484686739953175,8,2,0
2.0712502395803596,11,1,0
5.448903637119944,10,3,1
7.094196605224309,11,5,1
8.367855382915737,1,2,1
4.0822314742621195,11,1,1
7.157361666862592,4,0,0
4.922983060998585,3,3,0
4.654745400118361,8,4,1
6.767319874973345,11,4,1
6.304645756826839,4,0,0
1.8472156860315012,8,3,1
7.9530806994517915,10,3,1
7.760182708294903,8,3,1
3.748874596980941,1,3,0
5.791607066874818,8,4,1
5.988060372565478,2,1,0
5.521347531647814,3,3,0
3.8993896923091595,0,1,0
3.656753264123897,0,3,0
4.9488918580171095,0,2,0
7.345458038518729,8,5,1
6.087200309188865,10,2,1
4.258771335827788,7,5,1
6.54339742129669,4,2,1
0.0,4,3,0
7.297531400744207,8,1,1
1.5205724424438007,2,5,0
4.275118117193736,2,4,0
2.7606602107477123,6,0,0
2.4106370485581885,8,5,1
7.321653574757039,5,5,1
4.064597597376217,1,4,0
5.693007763461432,0,3,0
4.906158842241632,1,2,0
5.954081654446243,0,2,0
5.15364378212051,9,1,1
2.4340155516228608,9,3,0
6.99253363889428,8,4,1
4.012486833677375,9,3,1
1.886836202680498,11,3,0
4.143769678068175,7,2,1
8.00151958126862,6,4,1
6.7004434842269855,2,0,0
4.302695731184282,7,5,0
4.301484591363143,1,2,0
4.356729897565235,1,4,0
9.153495967121682,10,1,1
5.763870904463107,9,5,1
5.8600832943821395,2,5,1
7.060566908063684,6,2,1
5.477578318053027,0,1,0
4.481915708358594,7,2,0
4.607300301830043,11,3,0
4.856797481171872,6,4,1
4.925555526980316,3,1,0
6.4552590872739595,4,5,1
5.103891771614599,9,2,1
6.465280154431158,0,5,1
4.838566839782835,3,1,0
5.157270380632181,0,5,0
1.0035986309357847,0,2,0
6.832655349404963,9,2,1
5.692976951795986,0,0,0
6.996020219719305,6,5,1
0.0,6,0,0
9.176749409561456,3,0,0
4.720820743689653,11,5,1
7.216365633475033,1,1,1
2.9201881457489383,11,3,1
6.225547810125139,2,2,0
2.8931688736526877,7,4,1
3.7524620786083895,7,0,0
8.828062707733572,10,1,0
4.6186351984733065,10,5,1
5.434865746359446,5,1,0
6.740135461377508,9,1,1
5.991363775945209,8,5,1
5.3008378102871525,10,4,1
5.729922004932451,11,5,1
9.80683117047655,8,4,1
4.884762405932829,3,5,1
5.402198093429935,11,0,1
7.1013087920152245,0,4,0
7.211051865915968,0,0,0
7.37406061112076,11,4,1
6.277460444058369,9,4,1
2.713990174539033,4,5,0
8.266863064602191,1,4,1
2.707309213962624,5,0,0
5.605270930478066,6,5,1
3.4914482999612844,0,2,0
4.871723306814015,5,0,0
5.657524820606961,7,2,0
5.642714430900546,11,1,0
5.84384150847057,4,5,1
8.227422538117294,11,1,1
5.90706860302796,6,5,0
4.511686729418702,9,5,1
6.928174336576714,5,0,1
7.378940977849281,3,2,0
2.544784369726015,6,5,1
6.194800139699716,9,2,1
6.402345484621796,8,5,1
4.404872993280016,9,2,1
7.751413626623239,9,1,1
4.699888825934947,6,0,0
5.2511529069430845,11,5,0
4.65385635143226,4,3,0
5.031158095162935,6,2,0
2.8074498262095964,2,2,0
2.1198982348114113,1,3,0
8.189010126449944,10,0,1
3.3060773033633444,4,2,0
3.0172153010873854,3,0,0
0.6932197727925704,4,2,0
3.7220765046209956,7,4,1
2.3538204131850033,11,2,1
8.284030320272738,3,4,1
7.019634178685268,8,5,1
3.6236993096445524,6,0,1
9.504871610688618,9,2,0
6.963530973983189,11,1,0
4.350337232982755,6,1,0
0.0011885702528537934,7,3,0
9.581885145181484,11,1,1
2.220855066472808,5,4,1
1.7092025060862164,7,1,0
7.045140864019281,2,1,1
9.879504812678546,9,1,1
7.768545637021036,9,2,1
6.12781824010472,0,3,0
6.189508683330572,5,0,0
6.706831117560616,0,3,1
6.5178571795735305,8,4,1
5.562382847938752,1,2,1
5.208402207903752,10,5,1
4.874813744200956,1,2,0
3.4920708222666477,6,1,0
4.438649846266452,1,1,0
1.614086371609229,9,4,0
4.8033207464105,7,5,0
3.022817785698165,5,2,0
2.792821365568458,6,5,0
5.359788302306957,6,0,0
7.784004572689199,5,3,1
6.836633212004626,9,2,1
1.858998792753646,10,5,0
3.020743726859325,8,0,0
6.881542375976432,8,0,1
3.035025212923381,6,3,1
4.550733700005951,8,0,0
6.100104198049104,9,4,0
3.0633110902727294,2,0,0
5.21075101229192,2,5,0
2.331949010163591,0,4,0
3.7972647120975727,4,0,0
5.639563868285074,3,1,0
1.8140125329366614,1,0,0
5.880949475920798,8,4,1
4.960724402146638,2,0,0
6.104979908834295,7,0,0
5.447828268129323,5,0,0
7.728280859947688,4,4,1
5.250449005295814,0,0,0
4.141188917749494,3,3,0
5.244595006064568,2,5,0
6.086596058072776,0,3,0
5.0977201406514085,11,4,1
5.081183382407764,4,1,0
3.5960166243864893,5,3,0
3.6741981648981037,1,5,1
2.194789456400613,2,2,0
8.499153486373878,10,5,1
2.51227352921743,5,3,1
3.6141896044081854,3,2,0
3.5631854688616054,8,4,0
6.789848753888883,4,5,1
4.410100643415944,3,1,0
7.495484145347468,1,2,0
3.653018751512263,5,2,0
5.557988324447604,9,5,1
3.3293058934804853,1,3,0
9.290298255546777,11,2,1
2.6248031619409744,6,4,0
5.619641420454055,2,5,1
6.267553761864197,8,4,1
5.827598194902997,10,5,1
4.629424682244584,4,4,1
4.740358600533147,7,3,1
5.087622943958219,10,5,1
4.705995996743023,5,1,0
6.927758233589819,11,3,1
9.421046003182703,9,4,1
3.885016429984333,7,5,1
2.2603940408418444,10,3,1
4.82343590329749,11,4,1
10.0,2,0,0
3.3926508640605384,2,0,0
8.278233610888135,4,2,1
8.355401628152881,10,1,1
3.892823516584011,9,0,0
6.137966158370551,2,4,1
8.256793246257075,7,3,1
4.241744518025026,9,5,1
4.592839279795276,11,3,1
3.8366381721027123,7,2,0
2.9704865386142663,1,3,0
3.701444909867986,11,0,0
2.552119466475487,3,3,0
5.068166936518452,9,0,1
3.4600535378827164,0,0,0
5.467571823581496,3,1,0
1.8882087075927454,11,2,0
5.661760464428914,10,4,1
6.6670579232178495,3,0,0
1.0125287148570892,9,5,1
5.748113139695144,8,2,1
7.455337984946585,2,4,1
2.580717962617589,1,5,0
8.345144773675408,8,3,1
5.838038018732091,8,2,0
3.5899762884831823,0,5,0
4.8884618446845876,5,2,1
6.116653825043445,9,2,1
5.152010782824823,7,3,1
6.077511984892738,2,3,0
3.1586528138412673,10,2,0
5.3387216480721555,8,5,1
2.1725710061900396,1,1,0
4.7775478773026,5,0,1
3.1921847170704205,0,3,0
3.528940114820467,6,1,0
7.472186350420875,2,3,1
7.182620241188538,6,2,1
6.218276241814354,3,1,0
2.815374470654842,8,5,1
4.367183100610396,4,5,1
7.426195399958367,2,4,1
5.28343382727981,7,0,0
9.63865907996339,5,0,1
5.786635678788744,1,3,0
5.3840982329800635,2,0,1
4.3817670715949975,7,4,1
5.267081809564565,9,5,1
4.695060327238912,6,1,1
6.416217353377181,9,1,0
6.913404633589169,5,5,1
3.4280210789841012,0,2,0
2.337534092884444,8,5,0
1.3275892537934069,2,1,0
6.015982653825088,4,3,1
2.793266787652253,6,4,1
0.6942188140950343,6,5,1
5.7771572090619285,2,2,1
9.985999034865582,3,3,1
4.987858176920214,9,5,1
6.676981548903283,6,3,1
5.16365871709513,7,5,1
4.8022206936177145,1,3,0
6.838152965975537,8,0,1
4.419450911622698,6,3,0
5.534784628143806,7,0,1
5.643395612392027,5,1,0
3.6638190927139025,5,0,0
6.984084699073046,8,3,1
4.650080486609182,3,4,0
3.4885096810143104,10,4,1
6.073019687140807,10,1,1
3.2030640364179255,4,3,0
5.056362314738257,8,0,1
4.981762006711593,0,4,1
7.171791131663156,3,5,1
5.949396465759905,6,2,0
4.949946082509713,10,3,1
6.635532598400574,8,5,1
7.780415098034627,10,5,1
6.115620612703724,11,3,1
5.0207052396867615,9,2,1
2.376327535299681,5,4,1
2.869772673849255,11,2,1
4.389550591290664,7,1,0
3.7809755956814337,8,0,1
4.626057394029108,9,0,0
5.113299849794214,3,5,0
6.059385508713461,0,4,0
4.859002443881818,7,2,0
5.9730032876524035,1,5,1
5.12894882962024,10,3,1
1.0490668672922574,0,5,0
3.1213292123624914,6,3,0
4.7118248885567695,11,3,1
2.580610514317785,9,1,0
6.199857459992409,8,1,0
8.061501664687395,10,3,1
7.437523703394634,11,4,1
4.573114258139584,11,1,1
7.9814522736999045,8,1,0
5.297334914404223,2,0,0
4.325828057763921,5,5,1
3.7731946729181205,6,0,0
4.395060627023743,9,4,1
4.223646362917543,8,1,1
5.340832444750975,1,1,0
5.3211479620997295,7,2,0
5.006092040306829,6,4,1
5.8738763394927,3,5,0
7.381292549572683,1,5,1
6.899108270882648,7,5,1
2.030204063100193,10,4,1
0.0,4,2,0
6.868639822478547,5,2,0
2.266242603169158,10,0,0
4.550469196214633,6,4,1
2.659773947881281,9,4,1
1.3960391248399606,0,2,0
6.082925456409576,7,3,0
6.518310320605294,3,3,0
3.846979198546561,8,0,0
0.0,0,3,0
3.9075111034950343,10,3,0
5.783608010805093,1,3,0
2.0421768624517425,5,1,0
5.3667198395583116,10,0,0
4.969380301654009,9,2,0
6.158582999202177,10,3,1
5.239160736828307,0,5,1
3.0538621182368892,3,1,0
7.393143003328983,7,3,1
4.68294085394606,9,1,1
4.945390920980136,4,0,0
3.133464081853608,8,5,1
4.11343549761698,10,5,1
3.2303945719461984,10,5,1
4.654107880153154,5,3,1
8.423416960284687,0,1,1
2.2561977141372873,5,5,0
1.7728772042465177,5,4,0
7.942340654987217,5,4,1
4.581352645696268,7,1,1
3.6618545226801666,5,3,0
7.079809374792153,4,3,1
3.788768920526272,10,0,0
8.652019427093872,1,0,0
6.355851742678539,3,5,1
4.024177183708595,9,2,0
9.314616426531007,4,0,1
3.788570153993323,9,3,0
6.484190744018614,3,2,0
5.598585160812984,1,0,0
7.603482578797596,6,1,0
8.123022393453706,9,4,1
5.064008298131533,9,0,0
3.4931642593076333,1,0,0
5.919944285878233,0,1,0
3.6445692604957878,4,3,0
9.026774495053246,11,5,1
5.273070662165475,0,1,1
4.269356897375783,0,5,0
5.3693606117298165,0,0,0
2.305747420940607,5,3,0
3.056771922978697,8,2,0
7.400827815888851,9,0,0
3.6862114420572087,10,1,1
2.906178034636121,11,2,1
6.073305505054572,0,4,0
7.371408309325994,4,2,1
6.437906621330134,8,1,1
6.992095371611633,8,2,1
3.4864098228610785,0,1,0
2.1563786665163125,7,0,0
8.002667303910973,0,3,1
4.354640322315729,7,4,1
4.498333967089906,0,3,0
7.656388283698115,11,3,1
6.11246001880132,4,3,1
5.911775544163215,7,1,1
9.330004689802168,5,1,0
3.712963539239714,8,4,1
6.855680256162474,0,1,0
5.114026249794169,8,5,1
5.537184557726514,0,1,0
8.056936852825064,9,1,1
6.015671512579248,9,1,1
6.076592158099266,2,0,0
7.145014674619604,0,4,1
4.270094540914229,2,5,0
3.3215806653219873,11,1,1
2.910381611957933,10,4,1
1.0672868212479965,1,2,0
9.112414259880644,1,0,0
2.7935832685566337,8,1,0
4.557492752828456,7,5,0
4.446373400222159,0,0,0
5.614813395618201,11,5,1
6.6314744250785935,3,0,0
6.720946976719491,0,2,1
3.8338451228621233,0,4,0
4.665756572427177,11,0,0
5.5651599009765995,11,3,1
4.502617747632906,3,2,0
8.214691152039986,1,3,1
5.981949903276503,2,2,0
6.4697555720996345,10,3,1
6.325762537334826,8,3,0
7.34694771497065,1,5,1
5.3620431174074135,3,0,0
2.406336104088307,0,0,0
5.799375903505283,1,2,1
3.697286212416342,4,4,0
3.9427666365004863,9,5,1
6.172728037510186,0,0,0
7.476566142867272,10,0,1
5.042543153472123,6,5,1
5.617666025197927,3,1,0
8.404429889270476,5,5,1
5.4815063589771365,7,0,0
10.0,5,4,0
6.1310192912630885,1,1,0
1.4784744816883646,0,3,0
6.506683242209065,7,5,1
5.7623167697655555,7,3,1
7.579505508165491,8,1,1
6.346362702539917,5,1,0
4.723088032032452,11,1,0
2.5514035274212685,0,2,0
4.58195348542795,8,5,1
3.2989590915813998,11,4,1
3.8389531003905546,2,4,0
6.177156808841219,10,3,1
8.339809008702812,5,3,1
5.7893430596459625,9,3,1
2.6082338759296313,9,5,1
5.889205336440281,10,0,1
7.393262973291302,11,3,1
3.780434191361236,8,1,0
4.7319656666541645,10,3,1
5.0293763894583945,2,1,0
3.43020337383552,4,2,0
6.2965608676877185,4,0,1
4.758103702784437,9,0,0
5.839064887814056,6,5,1
3.2250156443958,3,5,1
4.125083399353179,10,4,1
6.444762715655543,3,2,1
4.254333695816466,6,5,1
8.45392770246681,8,1,1
4.200727628770795,10,2,1
5.449369451503772,3,0,0
6.8651816637461796,3,1,1
2.1632685341339366,5,2,0
1.4783823760384482,5,0,0
1.9486873708598105,6,5,0
7.525168206854364,0,1,1
3.8962837082151065,10,1,1
10.0,2,0,0
3.871504802685223,8,1,0
5.369102606394074,5,5,0
8.08421990513575,5,5,1
9.012185776318246,4,5,1
9.123007153272795,10,0,1
7.416732461186285,2,3,1
7.048125051622925,10,3,0
6.185053898402366,4,1,0
6.5567221523332755,0,5,1
3.897628567342933,2,1,0
3.363602233155386,3,0,0
4.993251085178096,4,1,0
4.659630754950143,9,4,1
4.093543901345449,8,3,1
6.392774894913431,3,1,1
6.910610417141021,2,1,0
5.176813772583695,9,2,0
7.955060162110524,0,1,0
2.71662177173299,9,4,1
4.612681081440564,5,3,0
3.5663553587943904,6,2,0
1.26692676585388,9,0,1
4.834638628314601,7,0,1
4.756504983233433,11,3,1
8.026899486484261,0,0,0
6.2616233691095555,11,4,1
2.95162635134159,3,1,0
8.708185132668376,10,3,0
7.442067391050706,4,2,1
6.164195406937232,1,1,1
4.547031802300336,0,0,0
3.0811215265530407,7,0,0
4.255586447857894,5,2,0
7.177497239408372,4,4,1
8.769172611869218,8,2,1
8.086487056544378,10,3,1
4.022301156427452,10,2,0
2.7607651334219776,1,0,0
5.281772493822408,9,4,1
1.4631212688742967,11,4,0
5.646335428369563,7,5,1
4.7047948274026625,10,2,0
4.067926996263515,9,3,1
1.810593865466409,8,0,0
6.027200213139433,0,1,0
3.9345983206761774,6,4,0
2.660166328579424,7,2,0
0.0,2,5,0
4.9449701898987275,3,3,1
8.544503193339487,2,3,1
8.32251842909574,6,0,1
4.0858074868274565,8,4,1
3.7955758792764387,2,0,0
5.937548512150047,5,5,0
3.0032291216234173,7,1,0
5.6035837996389315,5,1,0
6.53216055676938,1,1,0
7.453866447768615,6,3,1
4.799691847040094,1,4,1
4.592652499646068,1,0,0
3.244034826486878,1,0,0
3.3462392919202797,10,5,1
4.547042216196947,0,1,0
5.734731013632356,10,4,1
6.827169252466499,0,4,0
3.3936420986393103,6,5,1
7.985377137919043,11,2,1
4.457752797914862,4,4,1
4.957265411303128,10,4,1
3.5055766417043532,2,0,0
0.1515194794541168,0,5,0
6.7680907927220995,10,4,1
6.473687794184867,9,4,1
4.437344885763573,5,0,0
5.133981434449744,10,4,1
6.031878435408199,0,0,0
1.8749082862269146,8,2,1
3.9418946453074106,1,3,0
6.588529359243655,0,0,0
2.491421153661501,11,0,0
5.587115864333258,6,4,1
2.28683639075319,5,0,0
5.932859964867053,5,5,1
4.9287170354050325,4,1,0
1.769736368188981,10,1,0
7.329478708914342,3,2,1
3.5308168464039014,10,0,0
3.3794951259712382,3,5,0
5.401138394461886,2,4,1
7.29727469885743,9,4,0
2.968356362043206,7,3,1
5.123359699695944,6,2,1
5.857633000661146,8,5,1
6.386211214526288,0,5,1
5.35288311055445,6,4,1
4.265944321833356,9,3,1
3.344819558702561,3,4,0
5.172287766092749,6,3,1
2.855721976028786,11,1,1
0.0,0,5,0
5.873119608315336,4,1,0
6.807869682172391,2,4,0
0.2741351289163232,4,2,0
2.980538590580125,3,0,0
6.238308522010396,1,2,0
9.114990939423397,10,2,1
5.041587415350816,3,0,0
3.543994117541731,2,5,1
4.63420711779032,0,1,0
7.74975283829637,11,1,0
3.708071641750929,9,5,1
3.401615986699493,7,0,0
4.034512955635935,4,3,1
3.0933427834825755,3,2,0
5.245340631989591,9,4,1
8.24935691693912,11,1,1
5.6461585462320585,4,5,1
4.495292995747425,3,4,1
4.416377462168912,2,0,0
1.873618382606686,4,4,0
6.766219554294318,3,4,0
4.8443256059743955,0,2,0
4.639040172818749,11,0,1
10.0,2,4,1
5.597505816731372,9,1,1
3.4964178998096314,9,0,0
4.147284807588913,7,1,0
7.29689141839351,6,5,1
5.226540821075529,1,5,1
2.1234440433652666,0,3,0
6.838457869150407,2,5,0
3.663711828922012,4,4,0
8.74659555243509,9,0,1
7.160096131429297,10,5,1
4.1053562086824975,11,1,0
7.562032723470226,0,4,1
5.1357110210548065,2,5,1
6.705547350244439,2,2,0
5.96946563458895,4,1,0
3.3072866900182527,2,1,0
3.712900335365076,8,3,1
7.059921635162322,0,2,0
4.330449335786918,3,3,0
4.1927030735160065,9,5,1
3.089754841301294,9,2,0
5.847198131186922,3,1,0
9.12504983848629,0,3,0
2.8649341714914542,1,4,1
5.0484389133455165,10,2,1
7.8244411108308585,0,1,0
4.84071721750857,5,0,0
5.904743592499468,2,2,0
2.8752129437062406,6,2,0
5.856614194415297,4,5,1
4.625711469990902,8,4,0
6.971459991359726,6,5,1
7.374772103129502,3,2,1
10.0,4,2,1
6.1592663464271515,4,4,0
5.6515926331643325,10,4,1
5.388768603154672,4,3,1
4.293667414378623,9,1,0
5.6769676869233825,8,1,0
4.409197179721941,9,3,1
5.336921952539228,2,1,0
7.63519507121592,5,2,1
2.9869148694407177,7,3,0
7.279757122258091,10,3,1
7.634230134679731,8,1,0
4.763862946017842,6,0,0
0.7562902019828108,11,1,1
3.7843560258111353,2,5,1
7.593989093122218,0,0,0
4.954263875402236,3,3,0
3.0013955354101785,5,0,0
3.990450157543565,2,2,0
6.681240053009106,0,4,1
6.093467136402759,5,0,0
4.522135801660611,0,5,0
4.266351176370625,8,4,0
4.216483701912356,10,2,1
3.155179631002995,11,5,1
8.230751378938884,0,4,1
4.35535906157732,5,2,0
7.434317041650993,0,4,1
8.042632103844902,11,4,1
6.996621796295921,6,1,1
4.136759374563903,2,5,0
5.807460180673219,5,5,1
4.951608787218167,6,0,0
3.1925962785397437,0,5,0
5.6487185634432056,0,5,0
2.641920417680395,4,4,0
7.375358776923127,5,3,1
4.070765405403214,8,1,1
5.4023193117456785,0,0,0
5.566575743092284,3,1,0
4.482190052591846,9,0,1
6.17338760295055,7,2,1
4.050192686754951,9,4,1
6.742594594914488,8,5,1
2.308040639506503,2,5,1
5.2527591590928235,10,3,1
8.87785799811657,1,1,0
2.9993373507888506,3,1,0
3.644510058950297,1,1,0
6.02781569931783,0,5,1
5.359163563879196,11,1,1
5.701260198547119,2,4,1
5.978374260295327,6,0,1
6.269442937123539,0,5,0
7.219399683912446,1,4,0
5.819637313857025,0,2,1
4.517484690762915,7,4,1
6.345147402405463,4,4,1
8.799763869790432,7,2,1
4.7347325072348525,2,4,1
3.050941390658717,11,0,0
7.214161338573946,6,5,1
4.759237672092803,7,3,0
0.6546609079719277,5,2,0
6.694843354300843,6,5,1
3.9293436280921545,11,1,1
4.818933435391679,1,0,0
5.663960661138029,7,3,1
5.380999359558133,4,0,0
6.418903634278079,6,0,0
4.129027258860313,0,1,0
6.026211596352166,4,3,1
4.4809066448321655,0,0,0
6.477620961775006,11,1,0
6.230734968026107,7,2,0
3.1291225959108093,3,1,0
7.1719642323500645,3,4,1
3.928073109771904,1,5,0
6.61611559656229,4,1,0
5.734574626802681,0,1,0
8.676367353590244,8,1,0
4.553068035256295,4,0,0
4.301366407763605,5,3,1
4.961160788224535,1,1,0
4.3936404343314495,9,1,0
6.5998838038841,9,4,1
1.7673787831268242,0,4,0
2.892635161707292,3,2,0
2.864394156841614,6,2,0
6.900615183947151,5,4,1
8.42122674516385,9,3,1
4.791101562925057,0,2,0
4.662356553619979,0,5,0
5.140104326226362,7,5,1
7.323756605216381,3,3,1
3.145293731618852,4,4,0
5.47673796546957,6,2,0
6.95039525956486,7,1,1
6.002188339879691,9,4,1
5.379163233197486,6,2,0
7.002092185134282,1,3,1
0.0,3,5,0
6.3557506390618155,9,3,1
3.6918486337451526,11,2,1
1.3387342062870862,0,3,0
6.022405199049961,9,2,0
7.747317090325915,8,2,1
4.725102970744616,2,3,0
6.905749094405878,11,0,1
8.22455651597729,2,1,0
7.629828907168095,9,4,1
8.279929058742786,8,5,1
6.484254982143785,9,1,1
5.150867277803186,2,4,0
1.796068376205663,7,4,0
4.507875023740103,1,5,1
3.3135068093676168,2,1,0
9.341885434995628,1,5,1
4.648228375135327,0,2,0
5.2464096135689715,1,5,1
6.102970752080935,7,3,0
5.087204892744907,8,0,0
8.390102080861507,1,0,0
3.754701276531096,6,0,0
5.389214910474485,4,1,0
3.5150588286039035,2,1,0
2.3599549775585884,8,2,0
3.7764618181894294,5,0,0
4.9259264059031755,10,2,0
4.1413955509654805,0,0,0
3.615158040252288,4,1,0
2.1873650726563323,6,3,0
4.83378885474261,3,3,1
1.9905592519379955,7,3,0
6.520111927379205,9,5,1
5.164879505869006,4,3,0
2.084897001070139,8,4,0
4.381581845900273,8,0,0
3.4956871888188337,8,3,1
5.638349020838361,0,4,1
7.680900892046289,1,4,1
1.2496550607085108,2,4,0
5.230052158294835,3,2,0
4.679734408866719,9,2,1
6.342680152900932,8,4,1
5.426393256475379,9,5,1
3.496061336522362,5,3,1
4.361892128666764,0,0,0
3.407948286393022,11,5,1
7.152014277197196,8,1,1
5.0426232973438845,5,2,1
8.802381371506016,3,3,1
4.878678372370758,3,3,0
3.5831864661790744,2,1,0
1.9725712147743457,6,1,0
1.3937206474881099,2,3,0
1.8317281139890205,1,1,0
5.534253302022967,9,3,1
6.017450046459867,7,5,1
1.8376185959357332,3,1,0
6.790076628152231,7,5,1
4.033877896633121,0,5,1
5.293586023971098,4,1,1
8.224441256510849,8,3,1
6.793678631731064,0,4,1
4.4629387041883355,10,3,1
3.217615549169425,3,0,0
0.6963691973413901,5,1,0
3.56169336151516,9,2,0
4.577739522344611,7,1,0
3.0256409456976323,2,0,0
4.737486065815391,4,5,1
5.153703765917537,6,2,0
4.550288036383843,0,2,0
3.6999948383530805,6,3,0
5.337309343933455,11,4,1
5.883881299138818,10,3,1
2.819201845114308,7,2,0
7.82186475949254,7,2,0
4.802823735431477,8,4,1
5.037699245889695,5,1,0
6.4164288465131145,11,4,1
5.466432262527003,5,5,1
6.90627326782649,1,3,0
5.574248330403648,2,1,0
3.775125250719124,3,3,0
5.723007050412203,3,4,1
2.7125475853586765,7,1,0
5.217119411553046,0,4,0
4.933540018711079,9,5,1
4.583766285454921,3,0,0
4.742924977122138,10,2,0
1.2363019090047218,11,1,0
3.902550184518077,10,2,0
5.185689802282229,10,0,1
5.319712783994801,3,1,1
2.9446497181480837,0,2,0
7.531415681729401,2,2,0
3.2676503035709983,4,1,0
6.938914401053474,5,2,0
5.854388723743369,8,2,1
3.7075453803123937,8,1,0
8.550621785219024,8,2,1
2.61272633648704,10,2,0
6.8383083472200035,0,3,0
7.0011646360859565,11,5,1
3.6587595818467102,8,3,1
7.784930600128657,7,0,0
4.499906970802094,1,3,1
5.577387258559714,10,3,1
5.5206436775424415,0,0,0
4.731382517058904,0,2,0
6.621616546319564,11,2,1
6.586977441104426,5,3,1
1.5029360535236385,8,0,0
7.608680485756305,6,2,1
1.6750160239286513,4,4,0
7.065092408683315,10,1,1
7.253410273655167,1,1,1
2.8180671395696035,0,5,0
4.17837142409083,1,1,0
2.7885906630281285,0,3,0
4.570157939422529,2,1,0
4.383931431628517,5,1,0
6.55932106453868,7,4,1
7.620617492239217,2,2,1
7.791367621579912,9,4,1
3.875663946843396,8,3,1
4.581556252510945,9,1,1
1.6331236155580995,4,2,0
3.3882598670076227,6,5,0
6.929703266194915,7,5,1
8.231165647096464,2,1,0
2.531302256240156,1,1,0
3.8150714816942113,1,5,1
4.947188486082146,4,5,0
5.560322317639214,0,3,0
3.3807929601567075,1,1,0
5.8481220889281795,8,5,1
4.052321305858168,6,0,0
4.9710954582434415,5,5,1
6.092568496007399,8,2,1
5.0128445396218755,6,2,1
4.127228218946863,10,0,1
4.780780392148339,4,3,0
4.82327408158933,8,1,0
4.2599779402357445,5,1,0
4.482407874665795,5,5,1
8.197294341009433,10,2,1
6.121838895882478,3,3,0
4.409039363941679,11,3,1
6.393908809021472,0,3,1
4.33236102048798,4,5,0
7.346249275173283,10,1,1
5.739284384396187,8,3,1
4.7853957119915425,7,5,0
5.895433851620555,7,5,1
1.8582476958630014,4,0,0
2.7464650621803894,11,4,1
2.612149987201889,8,3,1
5.285886189527414,2,4,0
8.465029998970184,2,1,1
9.462600292385265,0,5,1
6.276102202881514,8,3,0
6.001688949888914,5,2,1
1.397884531694522,1,1,0
3.9146524005319563,7,0,0
3.424432496183522,11,0,1
3.7583048034977677,8,4,1
4.663712362830421,8,5,1
4.055818844605746,1,4,0
1.0414003792484245,1,2,0
6.495820512235068,6,2,1
2.854513948520387,10,0,0
5.478493728222299,3,3,1
9.148165339499947,0,0,0
3.1612308168271532,7,0,0
0.0,1,2,0
4.427991556239778,2,4,0
7.201919269997142,4,2,1
8.916694908441187,2,5,1
2.5409008110951663,6,2,0
5.993398446473043,6,2,1
4.069379086439893,1,0,0
4.788103291391729,6,3,1
10.0,10,0,0
1.9940593432096936,5,1,0
5.5074793229891466,9,2,0
5.935386343530866,8,2,0
7.171572649878694,8,1,1
5.1959663069417905,1,2,0
5.616101079008205,6,2,1
4.216702865156417,4,5,1
5.538253882490214,5,2,0
4.313615449005179,0,1,0
6.243143779712102,6,0,0
4.260779327912732,5,2,1
5.754200787804373,3,3,0
4.941474372630044,0,1,0
7.252100501544336,8,4,1
4.897212552823028,3,5,1
1.4539350635862371,1,1,0
7.523843001427983,7,0,0
3.1885353982747624,1,1,0
3.6924673227023606,4,4,1
3.808677411913016,10,5,1
7.748876186341635,5,3,0
0.728651572042609,10,4,0
10.0,7,1,1
7.112113618132104,10,4,1
5.4464778282583195,0,1,0
4.890211998767427,0,3,1
5.571108149715314,11,3,1
6.042244856758677,3,0,0
6.290431171900114,4,3,1
6.111208932006897,8,2,1
